User_id,Session_id,Event,Timestamp,Device,Region,Channel,Category,Revenue,Bounce_flag
USR07341,SES07341,Checkout,23-01-2026 05:42,Mobile,East,Organic,Electronics,0,Yes
USR07342,SES07342,Browse,15-01-2026 16:37,Mobile,North,Organic,Electronics,0,Yes
USR07342,SES07342,Add to Cart,15-01-2026 16:39,Mobile,South,Social Media,Sports,0,Yes
USR07343,SES07343,Browse,11-01-2026 11:49,Mobile,North,Organic,Electronics,0,Yes
USR07343,SES07343,Add to Cart,11-01-2026 11:54,Tablet,East,Social Media,Electronics,0,Yes
USR07344,SES07344,Browse,14-01-2026 18:11,Tablet,East,Social Media,Beauty,0,Yes
USR07344,SES07344,Add to Cart,14-01-2026 18:16,Desktop,South,Google Ads,Sports,0,Yes
USR07345,SES07345,Browse,01-02-2026 19:52,Desktop,East,Social Media,Beauty,0,Yes
USR07346,SES07346,Browse,13-01-2026 23:12,Desktop,North,Google Ads,Sports,0,Yes
USR07347,SES07347,Browse,03-02-2026 01:01,Mobile,West,Google Ads,Beauty,0,Yes
USR07347,SES07347,Add to Cart,03-02-2026 01:06,Desktop,South,Google Ads,Fashion,0,Yes
USR07347,SES07347,Checkout,03-02-2026 01:09,Desktop,East,Organic,Fashion,0,Yes
USR07348,SES07348,Browse,21-01-2026 03:29,Mobile,East,Google Ads,Electronics,0,Yes
USR07349,SES07349,Browse,06-01-2026 09:46,Tablet,West,Organic,Sports,0,Yes
USR07349,SES07349,Add to Cart,06-01-2026 09:51,Mobile,North,Email,Electronics,0,Yes
USR07350,SES07350,Browse,06-01-2026 06:23,Tablet,South,Social Media,Home,0,No
USR07350,SES07350,Add to Cart,06-01-2026 06:25,Desktop,North,Email,Electronics,0,No
USR07350,SES07350,Checkout,06-01-2026 06:30,Tablet,West,Organic,Electronics,0,No
USR07350,SES07350,Purchase,06-01-2026 06:35,Mobile,South,Social Media,Electronics,443.25,No
USR07351,SES07351,Browse,25-01-2026 09:15,Mobile,North,Organic,Home,0,Yes
USR07351,SES07351,Add to Cart,25-01-2026 09:17,Mobile,East,Email,Beauty,0,Yes
USR07352,SES07352,Browse,19-01-2026 10:28,Tablet,North,Organic,Electronics,0,Yes
USR07353,SES07353,Browse,29-01-2026 03:24,Desktop,North,Social Media,Electronics,0,Yes
USR07353,SES07353,Add to Cart,29-01-2026 03:28,Tablet,East,Email,Beauty,0,Yes
USR07353,SES07353,Checkout,29-01-2026 03:33,Mobile,South,Email,Fashion,0,Yes
USR07354,SES07354,Browse,13-01-2026 20:42,Desktop,East,Organic,Beauty,0,Yes
USR07355,SES07355,Browse,17-01-2026 06:20,Mobile,South,Email,Beauty,0,Yes
USR07355,SES07355,Add to Cart,17-01-2026 06:25,Mobile,South,Social Media,Electronics,0,Yes
USR07355,SES07355,Checkout,17-01-2026 06:27,Tablet,West,Email,Sports,0,Yes
USR07356,SES07356,Browse,29-01-2026 05:38,Mobile,East,Social Media,Electronics,0,Yes
USR07356,SES07356,Add to Cart,29-01-2026 05:43,Desktop,East,Social Media,Home,0,Yes
USR07357,SES07357,Browse,28-01-2026 18:34,Desktop,West,Google Ads,Beauty,0,Yes
USR07357,SES07357,Add to Cart,28-01-2026 18:37,Mobile,North,Email,Electronics,0,Yes
USR07358,SES07358,Browse,31-01-2026 02:47,Mobile,East,Google Ads,Sports,0,No
USR07358,SES07358,Add to Cart,31-01-2026 02:49,Mobile,South,Social Media,Fashion,0,No
USR07358,SES07358,Checkout,31-01-2026 02:52,Mobile,North,Email,Beauty,0,No
USR07358,SES07358,Purchase,31-01-2026 02:57,Desktop,North,Organic,Fashion,1496.22,No
USR07359,SES07359,Browse,16-01-2026 20:16,Desktop,South,Google Ads,Home,0,Yes
USR07359,SES07359,Add to Cart,16-01-2026 20:19,Mobile,South,Organic,Home,0,Yes
USR07360,SES07360,Browse,08-01-2026 13:50,Mobile,West,Organic,Home,0,Yes
USR07360,SES07360,Add to Cart,08-01-2026 13:53,Mobile,East,Social Media,Beauty,0,Yes
USR07361,SES07361,Browse,31-01-2026 16:07,Mobile,West,Email,Beauty,0,Yes
USR07362,SES07362,Browse,13-01-2026 20:14,Mobile,South,Organic,Beauty,0,Yes
USR07362,SES07362,Add to Cart,13-01-2026 20:16,Mobile,North,Google Ads,Electronics,0,Yes
USR07362,SES07362,Checkout,13-01-2026 20:21,Mobile,West,Organic,Electronics,0,Yes
USR07363,SES07363,Browse,28-01-2026 03:37,Mobile,West,Google Ads,Home,0,No
USR07363,SES07363,Add to Cart,28-01-2026 03:39,Mobile,West,Social Media,Home,0,No
USR07363,SES07363,Checkout,28-01-2026 03:42,Mobile,East,Social Media,Sports,0,No
USR07363,SES07363,Purchase,28-01-2026 03:46,Tablet,West,Google Ads,Home,1015.7,No
USR07364,SES07364,Browse,11-01-2026 11:20,Desktop,North,Organic,Fashion,0,Yes
USR07364,SES07364,Add to Cart,11-01-2026 11:25,Desktop,West,Organic,Home,0,Yes
USR07364,SES07364,Checkout,11-01-2026 11:28,Mobile,North,Email,Electronics,0,Yes
USR07365,SES07365,Browse,12-01-2026 10:07,Desktop,North,Social Media,Home,0,Yes
USR07365,SES07365,Add to Cart,12-01-2026 10:10,Tablet,North,Social Media,Fashion,0,Yes
USR07365,SES07365,Checkout,12-01-2026 10:12,Desktop,North,Social Media,Fashion,0,Yes
USR07366,SES07366,Browse,02-02-2026 05:10,Mobile,East,Social Media,Electronics,0,Yes
USR07366,SES07366,Add to Cart,02-02-2026 05:14,Desktop,West,Organic,Home,0,Yes
USR07366,SES07366,Checkout,02-02-2026 05:18,Desktop,North,Organic,Electronics,0,Yes
USR07367,SES07367,Browse,07-01-2026 12:33,Tablet,West,Social Media,Home,0,Yes
USR07367,SES07367,Add to Cart,07-01-2026 12:36,Mobile,South,Social Media,Sports,0,Yes
USR07367,SES07367,Checkout,07-01-2026 12:39,Mobile,East,Google Ads,Beauty,0,Yes
USR07368,SES07368,Browse,04-02-2026 01:02,Tablet,South,Social Media,Sports,0,Yes
USR07368,SES07368,Add to Cart,04-02-2026 01:04,Mobile,South,Social Media,Beauty,0,Yes
USR07369,SES07369,Browse,27-01-2026 16:41,Desktop,East,Social Media,Home,0,Yes
USR07370,SES07370,Browse,09-01-2026 13:19,Mobile,North,Organic,Fashion,0,Yes
USR07370,SES07370,Add to Cart,09-01-2026 13:23,Mobile,North,Email,Electronics,0,Yes
USR07370,SES07370,Checkout,09-01-2026 13:28,Desktop,North,Google Ads,Electronics,0,Yes
USR07371,SES07371,Browse,21-01-2026 18:08,Desktop,East,Organic,Electronics,0,Yes
USR07371,SES07371,Add to Cart,21-01-2026 18:11,Desktop,East,Organic,Sports,0,Yes
USR07372,SES07372,Browse,11-01-2026 09:15,Mobile,North,Social Media,Sports,0,No
USR07372,SES07372,Add to Cart,11-01-2026 09:18,Desktop,North,Social Media,Beauty,0,No
USR07372,SES07372,Checkout,11-01-2026 09:22,Mobile,West,Organic,Fashion,0,No
USR07372,SES07372,Purchase,11-01-2026 09:25,Desktop,South,Social Media,Electronics,265.3,No
USR07373,SES07373,Browse,11-01-2026 13:09,Mobile,South,Email,Beauty,0,Yes
USR07373,SES07373,Add to Cart,11-01-2026 13:14,Mobile,South,Organic,Fashion,0,Yes
USR07373,SES07373,Checkout,11-01-2026 13:16,Tablet,East,Google Ads,Electronics,0,Yes
USR07374,SES07374,Browse,17-01-2026 14:16,Mobile,South,Social Media,Electronics,0,Yes
USR07374,SES07374,Add to Cart,17-01-2026 14:19,Desktop,South,Organic,Fashion,0,Yes
USR07374,SES07374,Checkout,17-01-2026 14:24,Desktop,West,Social Media,Beauty,0,Yes
USR07375,SES07375,Browse,18-01-2026 23:58,Desktop,West,Google Ads,Home,0,Yes
USR07375,SES07375,Add to Cart,19-01-2026 00:02,Desktop,West,Email,Beauty,0,Yes
USR07375,SES07375,Checkout,19-01-2026 00:07,Desktop,East,Google Ads,Home,0,Yes
USR07376,SES07376,Browse,22-01-2026 02:32,Mobile,West,Organic,Sports,0,No
USR07376,SES07376,Add to Cart,22-01-2026 02:36,Tablet,East,Google Ads,Home,0,No
USR07376,SES07376,Checkout,22-01-2026 02:38,Tablet,East,Google Ads,Sports,0,No
USR07376,SES07376,Purchase,22-01-2026 02:42,Tablet,West,Google Ads,Sports,786.33,No
USR07377,SES07377,Browse,12-01-2026 03:17,Mobile,North,Organic,Sports,0,Yes
USR07377,SES07377,Add to Cart,12-01-2026 03:22,Mobile,South,Email,Home,0,Yes
USR07377,SES07377,Checkout,12-01-2026 03:26,Tablet,East,Email,Beauty,0,Yes
USR07378,SES07378,Browse,18-01-2026 08:31,Mobile,South,Email,Electronics,0,Yes
USR07378,SES07378,Add to Cart,18-01-2026 08:36,Tablet,West,Email,Sports,0,Yes
USR07379,SES07379,Browse,16-01-2026 16:42,Tablet,North,Email,Fashion,0,Yes
USR07379,SES07379,Add to Cart,16-01-2026 16:47,Desktop,West,Organic,Electronics,0,Yes
USR07379,SES07379,Checkout,16-01-2026 16:52,Tablet,East,Google Ads,Sports,0,Yes
USR07380,SES07380,Browse,03-02-2026 13:48,Tablet,West,Google Ads,Electronics,0,Yes
USR07380,SES07380,Add to Cart,03-02-2026 13:52,Tablet,North,Google Ads,Fashion,0,Yes
USR07381,SES07381,Browse,26-01-2026 02:47,Tablet,East,Organic,Beauty,0,Yes
USR07381,SES07381,Add to Cart,26-01-2026 02:50,Tablet,East,Email,Sports,0,Yes
USR07381,SES07381,Checkout,26-01-2026 02:52,Desktop,South,Social Media,Electronics,0,Yes
USR07382,SES07382,Browse,30-01-2026 11:48,Desktop,North,Social Media,Electronics,0,Yes
USR07383,SES07383,Browse,14-01-2026 22:51,Tablet,West,Social Media,Fashion,0,Yes
USR07383,SES07383,Add to Cart,14-01-2026 22:54,Tablet,North,Google Ads,Electronics,0,Yes
USR07384,SES07384,Browse,14-01-2026 23:27,Mobile,North,Email,Beauty,0,Yes
USR07385,SES07385,Browse,25-01-2026 22:06,Desktop,South,Social Media,Beauty,0,No
USR07385,SES07385,Add to Cart,25-01-2026 22:09,Mobile,West,Email,Fashion,0,No
USR07385,SES07385,Checkout,25-01-2026 22:11,Desktop,East,Email,Home,0,No
USR07385,SES07385,Purchase,25-01-2026 22:16,Desktop,North,Google Ads,Sports,1650.13,No
USR07386,SES07386,Browse,16-01-2026 05:23,Mobile,South,Social Media,Home,0,Yes
USR07386,SES07386,Add to Cart,16-01-2026 05:27,Mobile,South,Social Media,Fashion,0,Yes
USR07387,SES07387,Browse,07-01-2026 18:32,Tablet,South,Google Ads,Home,0,Yes
USR07387,SES07387,Add to Cart,07-01-2026 18:36,Mobile,East,Email,Home,0,Yes
USR07387,SES07387,Checkout,07-01-2026 18:41,Mobile,North,Email,Sports,0,Yes
USR07388,SES07388,Browse,14-01-2026 00:24,Mobile,South,Google Ads,Beauty,0,Yes
USR07389,SES07389,Browse,23-01-2026 05:16,Tablet,South,Organic,Fashion,0,Yes
USR07390,SES07390,Browse,24-01-2026 04:43,Mobile,South,Google Ads,Electronics,0,No
USR07390,SES07390,Add to Cart,24-01-2026 04:46,Tablet,East,Google Ads,Beauty,0,No
USR07390,SES07390,Checkout,24-01-2026 04:50,Tablet,West,Social Media,Sports,0,No
USR07390,SES07390,Purchase,24-01-2026 04:53,Desktop,North,Social Media,Fashion,615.03,No
USR07391,SES07391,Browse,16-01-2026 16:48,Tablet,East,Email,Home,0,Yes
USR07391,SES07391,Add to Cart,16-01-2026 16:53,Tablet,East,Google Ads,Beauty,0,Yes
USR07391,SES07391,Checkout,16-01-2026 16:57,Desktop,West,Social Media,Home,0,Yes
USR07392,SES07392,Browse,22-01-2026 12:41,Desktop,East,Organic,Fashion,0,Yes
USR07392,SES07392,Add to Cart,22-01-2026 12:46,Desktop,West,Organic,Electronics,0,Yes
USR07392,SES07392,Checkout,22-01-2026 12:49,Tablet,East,Organic,Fashion,0,Yes
USR07393,SES07393,Browse,30-01-2026 19:22,Mobile,South,Social Media,Beauty,0,Yes
USR07393,SES07393,Add to Cart,30-01-2026 19:27,Desktop,North,Email,Electronics,0,Yes
USR07394,SES07394,Browse,20-01-2026 01:25,Tablet,South,Organic,Electronics,0,Yes
USR07395,SES07395,Browse,30-01-2026 16:00,Mobile,North,Organic,Sports,0,Yes
USR07395,SES07395,Add to Cart,30-01-2026 16:05,Mobile,South,Organic,Sports,0,Yes
USR07396,SES07396,Browse,21-01-2026 03:38,Desktop,South,Organic,Fashion,0,Yes
USR07396,SES07396,Add to Cart,21-01-2026 03:42,Mobile,West,Social Media,Beauty,0,Yes
USR07397,SES07397,Browse,17-01-2026 07:43,Tablet,West,Email,Sports,0,No
USR07397,SES07397,Add to Cart,17-01-2026 07:47,Mobile,South,Email,Beauty,0,No
USR07397,SES07397,Checkout,17-01-2026 07:49,Mobile,East,Email,Electronics,0,No
USR07397,SES07397,Purchase,17-01-2026 07:51,Mobile,East,Organic,Home,1218.93,No
USR07398,SES07398,Browse,02-02-2026 10:45,Tablet,North,Email,Fashion,0,Yes
USR07399,SES07399,Browse,17-01-2026 19:09,Mobile,North,Organic,Electronics,0,Yes
USR07400,SES07400,Browse,21-01-2026 12:33,Desktop,East,Google Ads,Electronics,0,Yes
USR07401,SES07401,Browse,31-01-2026 06:53,Desktop,East,Google Ads,Electronics,0,Yes
USR07401,SES07401,Add to Cart,31-01-2026 06:58,Tablet,North,Social Media,Beauty,0,Yes
USR07402,SES07402,Browse,03-02-2026 00:14,Mobile,South,Social Media,Home,0,Yes
USR07403,SES07403,Browse,02-02-2026 20:05,Desktop,West,Google Ads,Beauty,0,Yes
USR07403,SES07403,Add to Cart,02-02-2026 20:10,Desktop,North,Google Ads,Home,0,Yes
USR07404,SES07404,Browse,19-01-2026 23:24,Mobile,East,Organic,Fashion,0,Yes
USR07404,SES07404,Add to Cart,19-01-2026 23:28,Tablet,West,Email,Beauty,0,Yes
USR07404,SES07404,Checkout,19-01-2026 23:33,Tablet,West,Social Media,Home,0,Yes
USR07405,SES07405,Browse,10-01-2026 09:29,Tablet,West,Organic,Sports,0,Yes
USR07406,SES07406,Browse,03-02-2026 20:20,Tablet,South,Organic,Electronics,0,Yes
USR07406,SES07406,Add to Cart,03-02-2026 20:25,Mobile,North,Google Ads,Home,0,Yes
USR07406,SES07406,Checkout,03-02-2026 20:27,Tablet,South,Social Media,Electronics,0,Yes
USR07407,SES07407,Browse,28-01-2026 22:06,Mobile,East,Organic,Electronics,0,Yes
USR07408,SES07408,Browse,30-01-2026 11:39,Mobile,West,Google Ads,Fashion,0,Yes
USR07408,SES07408,Add to Cart,30-01-2026 11:41,Mobile,East,Social Media,Beauty,0,Yes
USR07409,SES07409,Browse,03-02-2026 05:33,Mobile,East,Social Media,Fashion,0,Yes
USR07409,SES07409,Add to Cart,03-02-2026 05:38,Tablet,West,Organic,Electronics,0,Yes
USR07410,SES07410,Browse,14-01-2026 13:54,Mobile,South,Email,Home,0,Yes
USR07411,SES07411,Browse,14-01-2026 11:46,Mobile,North,Social Media,Fashion,0,No
USR07411,SES07411,Add to Cart,14-01-2026 11:51,Mobile,North,Google Ads,Home,0,No
USR07411,SES07411,Checkout,14-01-2026 11:55,Desktop,North,Organic,Sports,0,No
USR07411,SES07411,Purchase,14-01-2026 12:00,Desktop,North,Social Media,Beauty,1918.42,No
USR07412,SES07412,Browse,30-01-2026 12:24,Tablet,North,Google Ads,Sports,0,Yes
USR07413,SES07413,Browse,08-01-2026 16:56,Tablet,West,Social Media,Sports,0,Yes
USR07413,SES07413,Add to Cart,08-01-2026 17:01,Desktop,East,Organic,Sports,0,Yes
USR07414,SES07414,Browse,09-01-2026 12:53,Tablet,South,Organic,Fashion,0,Yes
USR07414,SES07414,Add to Cart,09-01-2026 12:57,Tablet,East,Social Media,Fashion,0,Yes
USR07415,SES07415,Browse,20-01-2026 13:15,Desktop,South,Google Ads,Home,0,Yes
USR07415,SES07415,Add to Cart,20-01-2026 13:20,Mobile,South,Social Media,Sports,0,Yes
USR07416,SES07416,Browse,26-01-2026 21:15,Desktop,East,Email,Sports,0,Yes
USR07417,SES07417,Browse,24-01-2026 18:48,Tablet,East,Email,Beauty,0,Yes
USR07418,SES07418,Browse,09-01-2026 16:11,Desktop,East,Organic,Home,0,Yes
USR07419,SES07419,Browse,04-02-2026 10:53,Tablet,North,Email,Beauty,0,No
USR07419,SES07419,Add to Cart,04-02-2026 10:58,Mobile,East,Social Media,Home,0,No
USR07419,SES07419,Checkout,04-02-2026 11:02,Tablet,South,Google Ads,Electronics,0,No
USR07419,SES07419,Purchase,04-02-2026 11:05,Desktop,West,Google Ads,Electronics,1084.69,No
USR07420,SES07420,Browse,26-01-2026 04:36,Tablet,West,Email,Sports,0,Yes
USR07420,SES07420,Add to Cart,26-01-2026 04:40,Mobile,South,Social Media,Home,0,Yes
USR07421,SES07421,Browse,18-01-2026 17:48,Mobile,North,Organic,Sports,0,Yes
USR07421,SES07421,Add to Cart,18-01-2026 17:51,Desktop,West,Organic,Sports,0,Yes
USR07421,SES07421,Checkout,18-01-2026 17:56,Mobile,West,Social Media,Fashion,0,Yes
USR07422,SES07422,Browse,05-01-2026 23:57,Desktop,West,Organic,Beauty,0,Yes
USR07422,SES07422,Add to Cart,06-01-2026 00:02,Tablet,West,Social Media,Beauty,0,Yes
USR07422,SES07422,Checkout,06-01-2026 00:07,Desktop,East,Google Ads,Home,0,Yes
USR07423,SES07423,Browse,09-01-2026 14:48,Tablet,South,Google Ads,Electronics,0,Yes
USR07423,SES07423,Add to Cart,09-01-2026 14:52,Desktop,West,Google Ads,Sports,0,Yes
USR07423,SES07423,Checkout,09-01-2026 14:57,Mobile,East,Email,Home,0,Yes
USR07424,SES07424,Browse,31-01-2026 21:54,Mobile,North,Social Media,Sports,0,Yes
USR07425,SES07425,Browse,14-01-2026 19:14,Mobile,South,Organic,Home,0,No
USR07425,SES07425,Add to Cart,14-01-2026 19:19,Tablet,South,Social Media,Home,0,No
USR07425,SES07425,Checkout,14-01-2026 19:21,Desktop,South,Organic,Home,0,No
USR07425,SES07425,Purchase,14-01-2026 19:23,Mobile,East,Google Ads,Fashion,1791.4,No
USR07426,SES07426,Browse,23-01-2026 16:46,Desktop,East,Google Ads,Home,0,Yes
USR07426,SES07426,Add to Cart,23-01-2026 16:50,Desktop,West,Organic,Sports,0,Yes
USR07426,SES07426,Checkout,23-01-2026 16:53,Tablet,North,Google Ads,Fashion,0,Yes
USR07427,SES07427,Browse,21-01-2026 11:12,Tablet,West,Google Ads,Home,0,Yes
USR07428,SES07428,Browse,19-01-2026 13:49,Tablet,South,Email,Electronics,0,Yes
USR07428,SES07428,Add to Cart,19-01-2026 13:51,Mobile,West,Email,Sports,0,Yes
USR07429,SES07429,Browse,25-01-2026 23:03,Mobile,North,Google Ads,Fashion,0,Yes
USR07429,SES07429,Add to Cart,25-01-2026 23:05,Mobile,North,Email,Electronics,0,Yes
USR07430,SES07430,Browse,03-02-2026 23:10,Mobile,South,Organic,Fashion,0,No
USR07430,SES07430,Add to Cart,03-02-2026 23:13,Mobile,North,Organic,Sports,0,No
USR07430,SES07430,Checkout,03-02-2026 23:18,Tablet,West,Social Media,Sports,0,No
USR07430,SES07430,Purchase,03-02-2026 23:20,Tablet,North,Organic,Sports,1443.52,No
USR07431,SES07431,Browse,28-01-2026 04:43,Desktop,West,Organic,Beauty,0,Yes
USR07432,SES07432,Browse,31-01-2026 14:37,Mobile,East,Email,Fashion,0,Yes
USR07433,SES07433,Browse,08-01-2026 08:03,Tablet,North,Social Media,Sports,0,Yes
USR07433,SES07433,Add to Cart,08-01-2026 08:05,Tablet,West,Google Ads,Fashion,0,Yes
USR07434,SES07434,Browse,08-01-2026 12:21,Tablet,East,Google Ads,Beauty,0,No
USR07434,SES07434,Add to Cart,08-01-2026 12:26,Desktop,North,Email,Home,0,No
USR07434,SES07434,Checkout,08-01-2026 12:31,Mobile,South,Email,Electronics,0,No
USR07434,SES07434,Purchase,08-01-2026 12:36,Tablet,South,Social Media,Home,1137.23,No
USR07435,SES07435,Browse,12-01-2026 17:57,Desktop,West,Organic,Fashion,0,Yes
USR07435,SES07435,Add to Cart,12-01-2026 17:59,Mobile,North,Email,Electronics,0,Yes
USR07436,SES07436,Browse,09-01-2026 21:16,Desktop,South,Organic,Electronics,0,Yes
USR07436,SES07436,Add to Cart,09-01-2026 21:19,Mobile,East,Email,Fashion,0,Yes
USR07437,SES07437,Browse,30-01-2026 02:01,Tablet,East,Email,Beauty,0,Yes
USR07437,SES07437,Add to Cart,30-01-2026 02:03,Tablet,South,Email,Sports,0,Yes
USR07437,SES07437,Checkout,30-01-2026 02:08,Desktop,North,Email,Sports,0,Yes
USR07438,SES07438,Browse,15-01-2026 03:07,Desktop,East,Organic,Sports,0,No
USR07438,SES07438,Add to Cart,15-01-2026 03:10,Mobile,North,Social Media,Home,0,No
USR07438,SES07438,Checkout,15-01-2026 03:14,Mobile,East,Organic,Sports,0,No
USR07438,SES07438,Purchase,15-01-2026 03:17,Desktop,West,Organic,Fashion,319.43,No
USR07439,SES07439,Browse,17-01-2026 13:04,Desktop,North,Social Media,Home,0,Yes
USR07439,SES07439,Add to Cart,17-01-2026 13:07,Desktop,South,Google Ads,Beauty,0,Yes
USR07440,SES07440,Browse,07-01-2026 09:30,Tablet,South,Social Media,Home,0,Yes
USR07441,SES07441,Browse,13-01-2026 15:16,Tablet,East,Google Ads,Home,0,Yes
USR07442,SES07442,Browse,20-01-2026 11:26,Desktop,West,Organic,Fashion,0,Yes
USR07442,SES07442,Add to Cart,20-01-2026 11:31,Tablet,West,Google Ads,Beauty,0,Yes
USR07443,SES07443,Browse,29-01-2026 01:43,Mobile,North,Organic,Sports,0,Yes
USR07443,SES07443,Add to Cart,29-01-2026 01:45,Mobile,East,Organic,Beauty,0,Yes
USR07444,SES07444,Browse,17-01-2026 20:21,Tablet,North,Google Ads,Beauty,0,Yes
USR07445,SES07445,Browse,26-01-2026 09:54,Tablet,West,Google Ads,Home,0,Yes
USR07445,SES07445,Add to Cart,26-01-2026 09:57,Tablet,East,Social Media,Beauty,0,Yes
USR07446,SES07446,Browse,01-02-2026 12:01,Desktop,West,Email,Fashion,0,Yes
USR07446,SES07446,Add to Cart,01-02-2026 12:06,Mobile,East,Social Media,Electronics,0,Yes
USR07447,SES07447,Browse,04-02-2026 09:46,Tablet,East,Google Ads,Sports,0,Yes
USR07448,SES07448,Browse,03-02-2026 19:29,Tablet,South,Organic,Beauty,0,Yes
USR07449,SES07449,Browse,17-01-2026 01:53,Desktop,South,Email,Sports,0,Yes
USR07449,SES07449,Add to Cart,17-01-2026 01:55,Tablet,North,Google Ads,Sports,0,Yes
USR07450,SES07450,Browse,25-01-2026 14:54,Mobile,West,Google Ads,Electronics,0,Yes
USR07451,SES07451,Browse,07-01-2026 15:16,Tablet,West,Organic,Electronics,0,Yes
USR07451,SES07451,Add to Cart,07-01-2026 15:18,Tablet,West,Organic,Fashion,0,Yes
USR07451,SES07451,Checkout,07-01-2026 15:22,Desktop,North,Google Ads,Electronics,0,Yes
USR07452,SES07452,Browse,31-01-2026 14:14,Desktop,South,Email,Sports,0,Yes
USR07452,SES07452,Add to Cart,31-01-2026 14:19,Desktop,South,Organic,Fashion,0,Yes
USR07453,SES07453,Browse,25-01-2026 14:57,Mobile,West,Social Media,Home,0,Yes
USR07453,SES07453,Add to Cart,25-01-2026 14:59,Desktop,West,Organic,Electronics,0,Yes
USR07454,SES07454,Browse,09-01-2026 06:09,Desktop,South,Social Media,Home,0,Yes
USR07454,SES07454,Add to Cart,09-01-2026 06:12,Mobile,South,Social Media,Home,0,Yes
USR07455,SES07455,Browse,13-01-2026 22:07,Mobile,West,Social Media,Beauty,0,Yes
USR07456,SES07456,Browse,03-02-2026 22:21,Mobile,North,Email,Home,0,No
USR07456,SES07456,Add to Cart,03-02-2026 22:24,Tablet,North,Email,Electronics,0,No
USR07456,SES07456,Checkout,03-02-2026 22:28,Mobile,North,Social Media,Fashion,0,No
USR07456,SES07456,Purchase,03-02-2026 22:31,Mobile,South,Google Ads,Beauty,370.24,No
USR07457,SES07457,Browse,12-01-2026 14:36,Tablet,South,Organic,Beauty,0,Yes
USR07457,SES07457,Add to Cart,12-01-2026 14:38,Mobile,East,Google Ads,Beauty,0,Yes
USR07457,SES07457,Checkout,12-01-2026 14:40,Tablet,South,Google Ads,Electronics,0,Yes
USR07458,SES07458,Browse,26-01-2026 08:57,Mobile,North,Organic,Fashion,0,Yes
USR07458,SES07458,Add to Cart,26-01-2026 08:59,Tablet,South,Email,Beauty,0,Yes
USR07459,SES07459,Browse,28-01-2026 19:43,Mobile,North,Social Media,Sports,0,Yes
USR07459,SES07459,Add to Cart,28-01-2026 19:48,Desktop,West,Social Media,Sports,0,Yes
USR07460,SES07460,Browse,29-01-2026 13:20,Tablet,North,Google Ads,Fashion,0,No
USR07460,SES07460,Add to Cart,29-01-2026 13:24,Mobile,North,Social Media,Fashion,0,No
USR07460,SES07460,Checkout,29-01-2026 13:27,Tablet,North,Email,Sports,0,No
USR07460,SES07460,Purchase,29-01-2026 13:31,Mobile,North,Social Media,Electronics,1075.93,No
USR07461,SES07461,Browse,23-01-2026 12:16,Tablet,South,Social Media,Electronics,0,No
USR07461,SES07461,Add to Cart,23-01-2026 12:19,Desktop,West,Email,Home,0,No
USR07461,SES07461,Checkout,23-01-2026 12:24,Desktop,West,Organic,Beauty,0,No
USR07461,SES07461,Purchase,23-01-2026 12:29,Mobile,North,Google Ads,Sports,1971.64,No
USR07462,SES07462,Browse,13-01-2026 20:28,Desktop,West,Email,Sports,0,Yes
USR07463,SES07463,Browse,18-01-2026 08:03,Tablet,North,Organic,Sports,0,Yes
USR07464,SES07464,Browse,04-02-2026 11:11,Tablet,South,Organic,Electronics,0,Yes
USR07464,SES07464,Add to Cart,04-02-2026 11:14,Tablet,North,Social Media,Home,0,Yes
USR07464,SES07464,Checkout,04-02-2026 11:17,Tablet,South,Google Ads,Fashion,0,Yes
USR07465,SES07465,Browse,30-01-2026 00:10,Tablet,North,Google Ads,Sports,0,No
USR07465,SES07465,Add to Cart,30-01-2026 00:13,Tablet,East,Email,Home,0,No
USR07465,SES07465,Checkout,30-01-2026 00:17,Desktop,West,Social Media,Sports,0,No
USR07465,SES07465,Purchase,30-01-2026 00:20,Desktop,East,Organic,Electronics,1869.64,No
USR07466,SES07466,Browse,28-01-2026 22:31,Mobile,South,Email,Electronics,0,Yes
USR07467,SES07467,Browse,18-01-2026 19:00,Mobile,West,Google Ads,Beauty,0,Yes
USR07468,SES07468,Browse,24-01-2026 03:33,Desktop,North,Organic,Sports,0,Yes
USR07468,SES07468,Add to Cart,24-01-2026 03:35,Desktop,East,Google Ads,Beauty,0,Yes
USR07469,SES07469,Browse,19-01-2026 09:15,Tablet,East,Google Ads,Fashion,0,Yes
USR07469,SES07469,Add to Cart,19-01-2026 09:19,Mobile,South,Google Ads,Fashion,0,Yes
USR07469,SES07469,Checkout,19-01-2026 09:24,Mobile,North,Email,Beauty,0,Yes
USR07470,SES07470,Browse,28-01-2026 08:55,Mobile,East,Organic,Beauty,0,Yes
USR07471,SES07471,Browse,01-02-2026 02:46,Mobile,West,Email,Sports,0,Yes
USR07471,SES07471,Add to Cart,01-02-2026 02:51,Desktop,West,Google Ads,Beauty,0,Yes
USR07472,SES07472,Browse,06-01-2026 10:21,Mobile,East,Google Ads,Beauty,0,Yes
USR07472,SES07472,Add to Cart,06-01-2026 10:26,Mobile,South,Email,Sports,0,Yes
USR07472,SES07472,Checkout,06-01-2026 10:30,Desktop,North,Organic,Sports,0,Yes
USR07473,SES07473,Browse,02-02-2026 00:12,Desktop,North,Organic,Home,0,Yes
USR07473,SES07473,Add to Cart,02-02-2026 00:14,Desktop,South,Organic,Home,0,Yes
